SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE
387.143,,126296,2011,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,29.02,WA
1000.0,308.632,126296,2012,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,61.44,WA
488.461,66.465,126296,2012,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,61.44,WA
1000.0,-48.229,126296,2013,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,69.66,WA
500.0,-4.571,126296,2013,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,69.66,WA
1000.0,29.133,126296,2014,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,85.36,WA
644.712,118.725,126296,2014,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,85.36,WA
1000.0,14.435,126296,2015,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,124.3,WA
750.0,1190.451,126296,2015,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,124.3,WA
1000.0,-77.808,126296,2016,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,113.28,WA
750.0,-79.666,126296,2016,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,113.28,WA
711.539,-59.84,126296,2017,9/8/2005,30/08/2017,"Chief Executive Officer, President, Director and President of Expedia Worldwide",Khosrowshahi,Dara,MALE,EXPE,EXPEDIA GROUP INC,119.77,WA
824.039,68.92,126296,2017,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,119.77,WA
1000.0,-57.391,126296,2018,31/08/2017,4/12/2019,"CEO, President & Director",Okerstrom,Mark,MALE,EXPE,EXPEDIA GROUP INC,112.65,WA
43.764,,126296,2018,1/4/2020,,CEO & Vice Chairman,Kern,Peter,MALE,EXPE,EXPEDIA GROUP INC,112.65,WA
920.635,,126554,1999,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,,,,
408.438,,126554,1999,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,,,,
1000.0,,126554,2000,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,54.75,CA
440.0,,126554,2000,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,54.75,CA
941.666,,126554,2001,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,28.51,CA
473.125,,126554,2001,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,28.51,CA
925.0,,126554,2002,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,17.96,CA
532.5,,126554,2002,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,17.96,CA
1000.0,,126554,2003,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,29.24,CA
600.0,,126554,2003,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,29.24,CA
1000.0,,126554,2004,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,24.1,CA
637.5,,126554,2004,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,24.1,CA
1000.0,,126554,2005,4/5/1999,1/3/2005,president & CEO,Barnholt,Edward,MALE,A,AGILENT TECHNOLOGIES INC,33.29,CA
783.333,,126554,2005,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,33.29,CA
906.247,,126554,2006,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,34.85,CA
946.874,,126554,2007,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,36.74,CA
986.667,14.274,126554,2008,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,15.63,CA
907.5,-10.619,126554,2009,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,31.07,CA
339.084,,126554,2009,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,31.07,CA
990.0,45.201,126554,2010,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,41.43,CA
457.091,38.904,126554,2010,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,41.43,CA
990.0,-4.492,126554,2011,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,34.93,CA
519.591,24.831,126554,2011,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,34.93,CA
990.0,-6.748,126554,2012,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,40.94,CA
570.834,13.537,126554,2012,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,40.94,CA
1045.0,63.078,126554,2013,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,57.19,CA
575.0,-3.328,126554,2013,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,57.19,CA
1050.0,35.944,126554,2014,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,40.94,CA
606.25,58.6,126554,2014,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,40.94,CA
630.0,-53.518,126554,2015,1/3/2005,18/03/2015,Senior Advisor,Sullivan,William,MALE,A,AGILENT TECHNOLOGIES INC,41.81,CA
845.833,59.081,126554,2015,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,41.81,CA
1041.667,23.676,126554,2016,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,45.56,CA
1095.833,13.195,126554,2017,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,66.97,CA
1168.75,16.03,126554,2018,18/03/2015,,"CEO, President & Director",McMullen,Michael,MALE,A,AGILENT TECHNOLOGIES INC,67.46,CA
410.0,,133366,1999,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,,,,
498.077,,133366,2000,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,17.75,CA
590.913,,133366,2001,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,27.63,CA
636.538,,133366,2002,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,25.47,CA
664.615,,133366,2003,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,30.08,CA
713.846,,133366,2004,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,41.26,CA
717.731,,133366,2005,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,41.61,CA
747.308,,133366,2006,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,47.04,CA
777.077,-47.729,133366,2007,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,45.99,CA
796.308,23.207,133366,2008,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,54.95,CA
819.231,-1.193,133366,2009,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,86.85,CA
825.0,2.108,133366,2010,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,80.84,CA
825.0,6.53,133366,2011,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,70.7,CA
825.0,18.974,133366,2012,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,90.17,CA
879.808,-10.503,133366,2013,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,65.76,CA
903.462,30.37,133366,2014,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,127.38,CA
941.731,-26.265,133366,2015,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,78.98,CA
976.731,53.148,133366,2016,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,93.7,CA
995.385,6.879,133366,2017,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,112.71,CA
1034.769,-1.199,133366,2018,1/1/2000,,Chairman & CEO,Mussallem,Michael,MALE,EW,EDWARDS LIFESCIENCES CORP,153.17,CA
1000.0,,133768,1999,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,,,,
500.0,,133768,1999,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,,,,
1000.0,,133768,2000,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,35.0,NY
522.5,,133768,2000,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,35.0,NY
1000.0,,133768,2001,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,31.68,NY
525.0,,133768,2001,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,31.68,NY
1080.769,,133768,2002,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,27.04,NY
585.577,,133768,2002,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,27.04,NY
1100.0,,133768,2003,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,33.67,NY
600.0,,133768,2003,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,33.67,NY
1100.0,,133768,2004,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,40.51,NY
600.0,,133768,2004,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,40.51,NY
1100.0,,133768,2005,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,49.0,NY
683.334,,133768,2005,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,49.0,NY
550.0,,133768,2006,1/9/1999,,former chairman & CEO,Benmosche,Robert,MALE,MET,METLIFE INC,59.01,NY
950.0,,133768,2006,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,59.01,NY
1000.0,34.948,133768,2007,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,61.62,NY
1000.0,4.697,133768,2008,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,34.86,NY
531.25,,133768,2008,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,34.86,NY
1000.0,-48.342,133768,2009,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,35.35,NY
583.333,57.929,133768,2009,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,35.35,NY
1000.0,19.547,133768,2010,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,44.44,NY
625.0,-23.587,133768,2010,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,44.44,NY
833.334,28.6,133768,2011,1/3/2006,1/5/2011,Director and Member of Investment Committee,Henrikson,Carl,MALE,MET,METLIFE INC,31.18,NY
879.167,236.155,133768,2011,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,31.18,NY
448.126,,133768,2011,1/5/2019,,"CEO, President & Director",Khalaf,Michel,MALE,MET,METLIFE INC,31.18,NY
1066.667,-2.185,133768,2012,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,32.94,NY
476.313,17.1,133768,2012,1/5/2019,,"CEO, President & Director",Khalaf,Michel,MALE,MET,METLIFE INC,32.94,NY
1212.5,23.463,133768,2013,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,53.92,NY
1325.0,-10.147,133768,2014,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,54.09,NY
1425.0,3.542,133768,2015,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,48.21,NY
1525.0,-2.668,133768,2016,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,53.89,NY
1550.0,-3.633,133768,2017,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,50.56,NY
740.169,,133768,2017,1/5/2019,,"CEO, President & Director",Khalaf,Michel,MALE,MET,METLIFE INC,50.56,NY
1550.0,18.334,133768,2018,1/5/2011,30/04/2019,"Chairman, President & CEO",Kandarian,Steven,MALE,MET,METLIFE INC,41.06,NY
837.492,75.215,133768,2018,1/5/2019,,"CEO, President & Director",Khalaf,Michel,MALE,MET,METLIFE INC,41.06,NY
1000.0,,135990,2007,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,43.34,TX
1097.693,8.66,135990,2008,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,23.33,TX
1100.0,9.748,135990,2009,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,23.61,TX
398.462,,135990,2009,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,23.61,TX
1206.192,3.408,135990,2010,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,19.54,TX
466.308,-11.014,135990,2010,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,19.54,TX
1210.0,-13.812,135990,2011,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,18.12,TX
519.616,75.514,135990,2011,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,18.12,TX
1210.0,8.846,135990,2012,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,22.99,TX
563.221,-32.606,135990,2012,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,22.99,TX
1233.269,17.832,135990,2013,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,28.72,TX
624.659,44.616,135990,2013,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,28.72,TX
1297.577,15.114,135990,2014,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,26.95,TX
623.977,4.565,135990,2014,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,26.95,TX
1300.0,-18.324,135990,2015,1/12/2003,3/12/2015,"Chief Executive Officer, President, Executive Director and Member of Nuclear Oversight Committee",Crane,David,MALE,NRG,NRG ENERGY INC,11.77,TX
664.624,-24.054,135990,2015,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,11.77,TX
1125.0,230.158,135990,2016,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,12.26,TX
1225.962,9.513,135990,2017,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,28.48,TX
1230.0,-59.254,135990,2018,3/12/2015,,"President, CEO & Director",Gutierrez,Mauricio,MALE,NRG,NRG ENERGY INC,39.6,TX
354.0,,136725,2002,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,6.16,CA
225.417,,136725,2002,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,6.16,CA
358.0,,136725,2003,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,17.09,CA
230.0,,136725,2003,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,17.09,CA
371.75,,136725,2004,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,40.02,CA
240.0,,136725,2004,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,40.02,CA
397.75,,136725,2005,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,117.27,CA
268.076,,136725,2005,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,117.27,CA
427.5,,136725,2006,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,95.9,CA
343.75,,136725,2006,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,95.9,CA
465.0,-2.251,136725,2007,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,323.0,CA
385.0,-33.131,136725,2007,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,323.0,CA
496.85,133.139,136725,2008,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,126.99,CA
420.0,248.043,136725,2008,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,126.99,CA
508.7,-56.26,136725,2009,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,303.43,CA
430.0,-49.641,136725,2009,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,303.43,CA
250.0,-43.697,136725,2010,1/6/1997,1/1/2010,Chairman,Smith,Lonnie,MALE,ISRG,INTUITIVE SURGICAL INC,257.75,CA
504.167,26.618,136725,2010,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,257.75,CA
520.417,-9.94,136725,2011,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,463.01,CA
545.417,10.827,136725,2012,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,490.37,CA
560.0,-51.066,136725,2013,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,384.08,CA
587.083,6.129,136725,2014,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,528.94,CA
690.449,42.22,136725,2015,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,546.16,CA
707.788,22.936,136725,2016,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,634.17,CA
744.188,10.585,136725,2017,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,364.94,CA
766.613,26.925,136725,2018,1/1/2010,,"President, CEO & Director","Guthart, Ph.D.",Gary,MALE,ISRG,INTUITIVE SURGICAL INC,478.92,CA
332.0,,139665,1998,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,,,,
236.8,,139665,1998,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,,,,
374.0,,139665,1999,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,,,,
248.6,,139665,1999,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,,,,
534.167,,139665,2000,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,25.6875,NY
289.396,,139665,2000,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,25.6875,NY
705.0,,139665,2001,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,39.86,NY
438.423,,139665,2001,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,39.86,NY
799.999,,139665,2002,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,41.29,NY
480.0,,139665,2002,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,41.29,NY
840.0,,139665,2003,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,60.55,NY
532.533,,139665,2003,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,60.55,NY
900.0,,139665,2004,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,86.85,NY
564.485,,139665,2004,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,86.85,NY
273.0,,139665,2005,1/10/2000,26/04/2005,chairman & CEO,"Rutherfurd, Jr.",John,MALE,MCO,MOODY'S CORP,61.42,NY
675.0,,139665,2005,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,61.42,NY
900.0,,139665,2006,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,69.06,NY
936.0,-12.116,139665,2007,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,35.7,NY
936.0,-20.65,139665,2008,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,20.09,NY
936.0,-15.581,139665,2009,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,26.8,NY
936.0,68.617,139665,2010,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,26.54,NY
954.8,30.286,139665,2011,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,33.68,NY
974.0,-0.526,139665,2012,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,50.32,NY
1000.0,-29.039,139665,2013,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,78.47,NY
1000.0,67.612,139665,2014,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,95.81,NY
1000.0,-35.667,139665,2015,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,100.34,NY
1000.0,-0.605,139665,2016,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,94.27,NY
466.0,,139665,2016,1/1/2021,,"President, CEO & Director",Fauber,Robert,MALE,MCO,MOODY'S CORP,94.27,NY
1000.0,23.938,139665,2017,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,147.61,NY
515.0,42.203,139665,2017,1/1/2021,,"President, CEO & Director",Fauber,Robert,MALE,MCO,MOODY'S CORP,147.61,NY
1000.0,-5.526,139665,2018,26/04/2005,31/12/2020,"Chief Executive Officer, President and Executive Director","McDaniel, Jr.",Raymond,MALE,MCO,MOODY'S CORP,140.04,NY
561.25,-10.599,139665,2018,1/1/2021,,"President, CEO & Director",Fauber,Robert,MALE,MCO,MOODY'S CORP,140.04,NY
1243.75,,142460,2001,1/1/1998,31/12/2005,chairman & CEO,"Engelhardt, MBA",Irl,MALE,BTU,PEABODY ENERGY CORP,28.19,MO
